//t, Inflow, WAS_Flow, RAS_Flow, Temp, R1_VSS_Inflow_Concentration, R1_sCOD_Inflow_Concentration, R1_NH3_Inflow_Concentration, R1_NO3_Inflow_Concentration, R5_MeOH_Inflow, Stl_t_TKN_Concentration
452.4,92991.83,453.3249,103030.7,-4,13.53269,26.58586,15.68375,1.7,6487536,0.4338712
452.5,94947.9,433.1619,106928,-3.961931,11.95993,26.21396,15.14354,1.7,6299203,0.4349612
452.6,94670.55,443.817,106553.8,-3.038069,12.6737,26.2,15.61499,1.7,6429080,0.4331102
452.7,94666.6,437.6775,106561,-3.02751,12.30878,26.2,15.42871,1.7,6343031,0.4317446
452.8,95180.29,432.8907,107428.9,-3.667611,11.92144,26.2,15.18148,1.7,6302939,0.4325073
452.9,95628.26,425.0076,108517.5,-3.02751,12.21081,26.2,15.32705,1.7,6329925,0.4314678
453,94861.98,421.9984,106595.6,-3,12.51255,26.2,15.58011,1.7,6420370,0.4304734
453.1,94191.1,410.4921,105921.9,-3,12.26239,26.2,15.43424,1.7,6353826,0.4296625
453.2,94458.14,434.3109,106403.2,-3,12.08774,26.2,15.32908,1.7,6327957,0.4292663
453.3,94659.86,456.4757,106701.6,-2.751571,12.12171,26.2,15.36153,1.7,6338747,0.4283551
453.4,94200.6,459.7926,106030.4,-2.248429,12.76293,26.71575,15.66494,1.709222,6521048,0.4262288
453.5,93986.54,447.5905,105734.4,-2,13.76985,27.59119,16.09144,1.719678,6831593,0.4237337
453.6,94287.98,442.8831,106153.1,-2,13.79561,27.41781,16.12075,1.711249,6858313,0.4216985
453.7,94738.23,449.1599,106866.5,-2,13.39017,26.88624,15.98122,1.705816,6753402,0.420203
453.8,95341.79,461.9001,107962,-2,13.78184,27.3765,16.16249,1.725099,6883807,0.4191242
453.9,95064.37,465.647,107289.4,-2,14.24557,28.01688,16.35348,1.753917,7021392,0.4183382
454,93958.58,446.132,105171.4,-2,13.72015,27.67604,16.14449,1.751841,6876297,0.4179261
454.1,93738.83,434.1776,105046.4,-2,12.89674,26.76538,15.77737,1.718019,6661361,0.4178792
454.2,94233.11,445.9675,106029.5,-2,13.44214,26.93183,15.93429,1.724843,6802567,0.4177866
454.3,94683.01,456.5493,106585.1,-2,15.27637,29.01882,16.55261,1.781345,7101625,0.417653
454.4,95091.63,451.144,107250.1,-2,16.50575,30.63995,16.92151,1.812533,7229967,0.4175926
454.5,96216.81,433.0686,108600.8,-2,16.38995,30.48864,16.93312,1.806188,7241547,0.4173916
454.6,97748.73,410.0038,109825.1,-2,15.89486,29.94019,16.88069,1.8,7222798,0.4170559
454.7,98890.31,381.7565,110364.8,-2,15.00149,28.70505,16.69109,1.8,7166667,0.4165294
454.8,102858.4,365.9804,112368.2,-1.980131,15.27692,28.92824,16.75083,1.824843,7183143,0.4165491
454.9,106731.2,367.1813,114182,-1.959759,16.09402,29.87744,16.95027,1.850314,7238791,0.4172069
455,105844,365.8371,113514.9,-1.980131,15.1841,28.62895,16.75761,1.824843,7195312,0.4167433
455.1,106090.7,365.7335,113841.4,-2,14.55012,27.80246,16.6469,1.8,7175140,0.4161812
455.2,106901.7,378.4155,113978.8,-2.085725,15.45701,28.98751,16.89997,1.824843,7242195,0.4171661
455.3,104302.1,395.3169,111964,-2.173619,16.81622,30.76352,17.2281,1.875157,7329491,0.4184342
455.4,100699.3,403.9135,110175.9,-2.155837,17.59602,31.66483,17.3849,1.907957,7406927,0.4188678
455.5,98318.13,398.7706,109257.7,-2.141997,17.47064,31.18619,17.37364,1.916116,7427359,0.4188843
455.6,97493.07,367.7307,108870.1,-2.137458,16.61395,29.80695,17.29137,1.905341,7373078,0.4188133
455.7,97366.27,339.8912,108768,-2.384826,15.39106,28.22382,17.03816,1.869859,7289539,0.4194462
455.8,97986.34,347.1879,108995.9,-2.818918,13.90015,26.8373,16.49203,1.801421,7154100,0.4213107
455.9,99549.55,344.576,109649.4,-3,12.56321,26.22276,15.94418,1.733019,7000484,0.4235843
456,101422.1,291.5091,110266.6,-2.813741,12.0325,26.2,15.72375,1.704037,6928503,0.4249923
456.1,104497.1,214.7252,110854.1,-2.37434,12.40682,26.2,15.8794,1.724843,6976988,0.4246597
456.2,106610.6,165.0309,111129.7,-2.062169,13.23064,26.2,16.24657,1.775157,7087243,0.4231853
456.3,105231.1,149.8693,110792.1,-2,13.71538,26.28707,16.45484,1.8,7152740,0.4216095
456.4,103336,132.2146,110346.3,-2,13.52122,26.37633,16.42214,1.8,7151686,0.4204969
456.5,104542.4,117.2928,110372.3,-1.964137,12.83239,26.28707,16.21687,1.78851,7096618,0.4199133
456.6,109548.3,127.6193,112068.4,-1.702879,12.77767,26.36974,16.15748,1.77673,7092003,0.4190831
456.7,110774.3,162.1657,113246.6,-1.493888,14.03546,27.29634,16.59933,1.813378,7227434,0.4179748
456.8,104345.1,210.5646,110683.8,-1.719505,15.20813,28.44658,17.08466,1.875207,7353447,0.4172588
456.9,98430.66,254.4087,107580.8,-1.934937,15.14341,28.45856,17.13112,1.886692,7351542,0.4171284
457,97038.93,280.9671,106833,-1.727146,14.60174,27.81764,16.95659,1.850407,7316201,0.4169499
457.1,97824.41,287.5023,107502,-1.29214,14.4262,27.59463,16.88708,1.838626,7311749,0.4158737
457.2,98348.98,302.879,107955.7,-1.088528,14.42413,27.53871,16.8836,1.848659,7314597,0.414389
457.3,98120.71,313.4407,107737.7,-1.043711,14.18786,27.11682,16.76677,1.824032,7304236,0.4130684
457.4,98127.09,294.9083,107747.6,-1,13.57377,26.63954,16.54744,1.80073,7248963,0.4120628
457.5,98428.26,279.4599,108030,-0.9583402,12.40605,26.3111,16.14616,1.775157,7078822,0.4115049
457.6,98611.75,279.2771,108229,-0.9156265,11.05846,25.59029,15.5791,1.724843,6770249,0.4113163
457.7,98649.45,263.4475,108298.8,-0.9583402,10.25957,24.78643,15.19833,1.7,6507702,0.4114401
457.8,98976.64,243.753,108350.3,-0.7515713,9.962026,24.31519,15.05116,1.7,6411315,0.4110102
457.9,98664.74,222.2534,107912.9,-0.2484287,10.0286,24.28926,15.06556,1.7,6449248,0.409342
458,97312.3,231.4322,106848.7,0,10.34321,24.89808,15.1776,1.7,6522462,0.4074954
458.1,97114.04,285.6034,106713.9,0.05774551,10.38238,25.22929,15.15625,1.7,6492845,0.4060299
458.2,97718.64,321.6423,107171.9,0.116952,10.38021,25.35713,15.13973,1.7,6461082,0.4046808
